return_id,return_date,return_reason,return_quantity,refund_amount,orders_enrichedorder_id,productsproduct_id
RET-022834,2016-02-22,defective,3,2021.36,358986,1094
RET-022835,2016-03-08,wrong_size,1,3628.1,359007,976
RET-022836,2016-03-10,not_as_described,2,8398.34,359016,605
RET-022838,2016-03-05,defective,5,8013.12,359094,760
RET-022839,2016-02-26,wrong_size,5,21583.03,359123,1454
RET-022841,2016-02-26,defective,3,10933.41,359169,808
RET-022842,2016-02-29,defective,1,11029.08,359186,551
RET-022844,2016-03-13,changed_mind,3,30132.58,359253,409
RET-022845,2016-03-06,not_as_described,3,26407.16,359255,854
RET-022846,2016-03-12,changed_mind,1,10618.66,359279,409
RET-022847,2016-03-10,not_as_described,1,7977.06,359303,1139
RET-022848,2016-02-22,changed_mind,2,10458.45,359306,1187
RET-022849,2016-03-11,wrong_size,2,1354.84,359307,1974
RET-022850,2016-03-09,defective,7,41855.93,359310,237
RET-022851,2016-02-29,not_as_described,2,20422.73,359320,396
RET-022852,2016-03-09,defective,1,4406.06,359330,735
RET-022853,2016-03-12,wrong_size,6,30274.21,359340,2332
RET-022854,2016-02-26,wrong_size,8,19684.94,359352,2222
RET-022855,2016-03-06,defective,1,2493.92,359352,2223
RET-022858,2016-02-23,defective,1,1659.94,359363,760
RET-022859,2016-02-25,wrong_size,2,11501.88,359377,1155
RET-022860,2016-03-11,wrong_size,1,11170.82,359388,826
RET-022861,2016-03-14,changed_mind,2,7982.34,359398,2214
RET-022862,2016-02-29,defective,5,49435.59,359400,622
RET-022863,2016-02-21,not_as_described,1,9545.55,359403,2389
RET-022864,2016-03-03,wrong_size,1,2866.13,359450,2086
RET-022868,2016-02-29,late_delivery,1,11802.65,359494,438
RET-022869,2016-03-05,not_as_described,2,1365.29,359508,2224
RET-022870,2016-02-29,not_as_described,3,31061.01,359512,657
RET-022873,2016-03-10,late_delivery,2,6972.54,359550,1916
RET-022875,2016-03-05,wrong_size,2,8926.33,359611,816
RET-022876,2016-03-03,late_delivery,6,12631.88,359641,762
RET-022878,2016-02-26,changed_mind,4,2863.67,359656,792
RET-022879,2016-03-10,wrong_size,2,19089.53,359699,644
RET-022880,2016-03-01,changed_mind,1,3640.71,359740,1830
RET-022881,2016-03-13,wrong_size,4,24639.57,359742,2054
RET-022882,2016-03-13,defective,3,15607.57,359745,965
RET-022883,2016-03-11,changed_mind,1,3691.78,359763,2388
RET-022884,2016-03-01,not_as_described,1,3873.97,359770,2275
RET-022885,2016-03-18,wrong_size,2,13194.52,359790,2331
RET-022886,2016-03-10,not_as_described,1,9667.45,359836,635
RET-022887,2016-03-04,wrong_size,1,4423.55,359838,586
RET-022888,2016-03-04,late_delivery,3,33495.93,359839,409
RET-022889,2016-02-26,wrong_size,3,34202.63,359861,475
RET-022891,2016-03-01,changed_mind,3,2797.94,359914,793
RET-022892,2016-03-04,defective,2,1436.93,359930,2255
RET-022894,2016-03-16,changed_mind,3,11408.72,359945,2269
RET-022895,2016-03-06,defective,1,706.6,359950,791
RET-022896,2016-03-10,wrong_size,3,7999.48,359962,2223
RET-022898,2016-02-28,late_delivery,2,1627.02,360006,2234
RET-022899,2016-02-28,not_as_described,2,1555.37,360006,2235
RET-022900,2016-03-09,defective,1,3347.28,360009,787
RET-022901,2016-03-09,not_as_described,1,3340.0,360009,788
RET-022902,2016-03-05,changed_mind,4,30356.38,360054,660
RET-022904,2016-03-16,wrong_size,7,76134.79,360091,551
RET-022905,2016-02-27,wrong_size,5,30485.33,360095,1178
RET-022906,2016-03-06,defective,1,4189.57,360127,586
RET-022907,2016-03-21,not_as_described,8,97498.22,360135,475
RET-022908,2016-03-09,wrong_size,3,20520.78,360137,1217
RET-022909,2016-03-11,not_as_described,4,41745.37,360143,409
RET-022910,2016-03-10,defective,1,9765.9,360152,396
RET-022911,2016-03-20,wrong_size,8,39604.34,360158,2099
RET-022913,2016-03-13,not_as_described,1,10780.01,360169,409
RET-022914,2016-03-16,late_delivery,1,762.57,360170,791
RET-022915,2016-03-08,wrong_size,3,2395.31,360170,792
RET-022916,2016-03-10,wrong_size,5,3726.41,360176,2224
RET-022917,2016-03-09,not_as_described,2,3977.01,360210,1392
RET-022918,2016-03-04,changed_mind,1,4222.51,360225,1186
RET-022919,2016-03-12,wrong_size,4,9270.12,360235,1576
RET-022921,2016-03-06,not_as_described,2,22657.11,360279,409
RET-022922,2016-03-02,changed_mind,3,4149.87,360309,2239
RET-022923,2016-03-22,wrong_size,2,6849.16,360337,1815
RET-022924,2016-03-10,changed_mind,4,39445.99,360346,636
RET-022925,2016-03-06,not_as_described,4,41510.39,360365,475
RET-022926,2016-03-10,defective,6,31927.24,360418,2359
RET-022927,2016-03-18,defective,5,5364.41,360435,2400
RET-022928,2016-03-07,defective,1,959.35,360456,2213
RET-022929,2016-03-19,not_as_described,1,9749.41,360486,491
RET-022930,2016-03-08,wrong_size,5,19060.93,360489,689
RET-022931,2016-03-18,wrong_size,2,3665.53,360520,1850
RET-022932,2016-03-02,defective,2,9372.37,360543,2171
RET-022933,2016-03-07,not_as_described,6,59039.03,360545,591
RET-022935,2016-03-16,defective,1,4388.08,360569,736
RET-022936,2016-03-07,changed_mind,2,18830.69,360607,26
RET-022937,2016-03-18,wrong_size,5,31231.34,360645,2054
RET-022938,2016-03-07,not_as_described,4,35306.54,360648,622
RET-022939,2016-03-16,wrong_size,3,11785.57,360655,1344
RET-022940,2016-03-19,wrong_size,1,10032.57,360679,635
RET-022941,2016-03-15,changed_mind,5,54152.83,360782,396
RET-022942,2016-03-04,late_delivery,3,25181.44,360797,622
RET-022943,2016-02-27,wrong_size,5,9121.24,360797,1114
RET-022946,2016-03-11,wrong_size,2,9105.95,360816,8
RET-022947,2016-03-17,defective,5,21873.43,360832,1115
RET-022948,2016-03-17,changed_mind,6,32393.62,360844,2332
RET-022949,2016-03-03,not_as_described,1,1458.15,360859,1058
RET-022951,2016-03-22,defective,5,20569.82,360959,2090
RET-022953,2016-03-03,wrong_size,2,3918.04,360980,1182
RET-022954,2016-03-08,wrong_size,1,8935.15,360983,422
RET-022955,2016-03-12,wrong_size,5,31623.74,361021,2054
RET-022957,2016-03-05,wrong_size,5,19577.54,361049,1215
RET-022958,2016-03-14,wrong_size,3,10546.46,361051,2262
RET-022959,2016-03-05,wrong_size,2,19091.95,361053,955
RET-022960,2016-03-04,not_as_described,6,42633.2,361054,2331
RET-022963,2016-03-14,not_as_described,1,10678.18,361076,591
RET-022966,2016-03-12,wrong_size,3,58184.22,361085,435
RET-022967,2016-03-11,defective,4,3171.95,361085,792
RET-022968,2016-03-19,wrong_size,1,4280.4,361112,736
RET-022969,2016-03-21,changed_mind,1,1433.46,361121,1009
RET-022970,2016-03-11,late_delivery,1,1879.72,361132,1852
RET-022971,2016-03-04,changed_mind,1,2547.65,361134,1809
RET-022972,2016-03-17,late_delivery,8,14091.41,361162,759
RET-022973,2016-03-06,defective,6,23573.48,361168,808
RET-022974,2016-03-18,late_delivery,6,34332.8,361179,927
RET-022976,2016-03-17,wrong_size,3,12649.92,361218,2354
RET-022977,2016-03-17,not_as_described,1,7189.38,361221,675
RET-022978,2016-03-15,wrong_size,7,42123.59,361247,2371
RET-022979,2016-03-12,changed_mind,2,1228.23,361249,2254
RET-022980,2016-03-21,wrong_size,2,1427.76,361249,2255
RET-022981,2016-03-16,late_delivery,1,5373.2,361273,2332
RET-022982,2016-03-16,late_delivery,1,2732.07,361324,2086
RET-022983,2016-03-11,defective,2,2251.86,361328,2396
RET-022984,2016-03-05,not_as_described,1,5643.13,361331,604
RET-022985,2016-03-17,wrong_size,1,1374.15,361334,777
RET-022986,2016-03-15,changed_mind,1,1339.83,361334,778
RET-022987,2016-03-09,not_as_described,2,13175.97,361363,2355
RET-022989,2016-03-20,late_delivery,5,27311.0,361430,977
RET-022990,2016-03-10,defective,3,20731.98,361478,2055
RET-022991,2016-03-18,changed_mind,7,6771.05,361482,2213
RET-022992,2016-03-24,changed_mind,5,8036.98,361494,1062
RET-022993,2016-03-05,wrong_size,5,8568.4,361544,2218
RET-022994,2016-03-19,wrong_size,2,3396.37,361544,2219
RET-022997,2016-03-08,wrong_size,1,4793.93,361575,1187
RET-022998,2016-03-12,late_delivery,3,26333.24,361609,1231
RET-022999,2016-03-18,wrong_size,1,4197.98,361619,605
RET-023000,2016-03-08,wrong_size,5,41794.9,361642,660
RET-023001,2016-03-09,changed_mind,2,7794.89,361656,993
RET-023004,2016-03-08,not_as_described,1,5816.13,361680,927
RET-023005,2016-03-25,not_as_described,5,13184.05,361697,2222
RET-023006,2016-03-14,defective,2,5462.71,361702,2222
RET-023007,2016-03-19,not_as_described,1,2820.43,361702,2223
RET-023008,2016-03-19,changed_mind,1,6153.08,361706,274
RET-023009,2016-03-05,late_delivery,4,26749.27,361718,1165
RET-023013,2016-03-21,wrong_size,5,8239.9,361749,760
RET-023014,2016-03-09,wrong_size,1,8171.36,361797,600
RET-023015,2016-03-16,not_as_described,6,17219.18,361813,2058
RET-023016,2016-03-15,wrong_size,2,19583.91,361816,635
RET-023018,2016-03-24,wrong_size,1,6078.92,361842,604
RET-023019,2016-03-09,wrong_size,2,7469.65,361861,2053
RET-023021,2016-03-17,wrong_size,2,14120.12,361881,2054
RET-023022,2016-03-22,not_as_described,4,4422.62,361893,781
RET-023023,2016-03-13,late_delivery,1,1176.37,361893,782
RET-023024,2016-03-04,wrong_size,4,8394.11,361901,761
RET-023025,2016-03-09,not_as_described,1,2154.03,361901,762
RET-023026,2016-03-18,defective,4,14186.08,361903,2053
RET-023027,2016-03-13,defective,4,17974.91,361925,1995
RET-023028,2016-03-10,wrong_size,1,3775.35,361928,1950
RET-023029,2016-03-11,defective,1,3963.79,361928,1951
RET-023030,2016-03-13,changed_mind,1,4686.27,361969,2144
RET-023031,2016-03-13,not_as_described,1,768.31,361978,2224
RET-023032,2016-03-11,changed_mind,2,8545.43,362012,816
RET-023033,2016-03-14,wrong_size,2,12681.05,362079,2055
RET-023034,2016-03-12,changed_mind,1,2125.47,362080,1120
RET-023036,2016-03-26,wrong_size,2,1881.91,362088,793
RET-023037,2016-03-25,changed_mind,2,1940.31,362088,794
RET-023038,2016-03-10,not_as_described,4,2610.09,362089,1974
RET-023039,2016-03-06,not_as_described,6,57379.73,362094,639
RET-023041,2016-03-21,wrong_size,7,29013.07,362109,1528
RET-023042,2016-03-09,defective,1,3447.36,362110,779
RET-023043,2016-03-03,wrong_size,5,18711.31,362110,780
RET-023044,2016-03-12,defective,1,5485.78,362116,2045
RET-023047,2016-03-08,wrong_size,1,8009.0,362159,2376
RET-023048,2016-03-21,wrong_size,4,15826.67,362190,808
RET-023049,2016-03-13,not_as_described,2,15369.75,362190,2384
RET-023051,2016-03-15,wrong_size,3,30365.8,362216,1884
RET-023052,2016-03-06,defective,6,63455.59,362223,475
RET-023053,2016-03-18,defective,3,2294.65,362227,2234
RET-023054,2016-03-23,wrong_size,2,2674.04,362245,1009
RET-023055,2016-03-13,defective,7,8751.42,362296,1942
RET-023056,2016-03-24,late_delivery,1,1274.73,362296,1943
RET-023057,2016-03-26,changed_mind,1,2789.4,362317,512
RET-023058,2016-03-20,wrong_size,5,42043.33,362357,495
RET-023060,2016-03-25,wrong_size,3,8547.99,362377,1008
RET-023062,2016-03-07,wrong_size,2,9750.77,362461,2345
RET-023063,2016-03-29,changed_mind,5,3858.15,362475,2234
RET-023064,2016-03-17,not_as_described,4,3037.17,362475,2235
RET-023065,2016-03-16,wrong_size,6,24117.96,362486,1503
RET-023066,2016-03-24,defective,2,12806.26,362510,2169
RET-023068,2016-03-19,changed_mind,3,11700.92,362528,735
RET-023070,2016-03-23,defective,2,2980.36,362553,2252
RET-023074,2016-03-18,wrong_size,1,11074.35,362641,475
RET-023075,2016-03-23,defective,8,56884.39,362641,2331
RET-023076,2016-03-21,defective,1,714.66,362665,791
RET-023077,2016-03-21,defective,1,724.75,362665,792
RET-023078,2016-03-17,not_as_described,3,13599.45,362709,1640
RET-023079,2016-03-17,late_delivery,1,2087.25,362718,2199
RET-023080,2016-03-16,defective,3,2219.74,362734,2224
RET-023081,2016-03-22,changed_mind,2,15637.66,362764,660
RET-023082,2016-03-23,wrong_size,4,7900.86,362777,1182
RET-023085,2016-03-27,not_as_described,4,42751.21,362809,2295
RET-023086,2016-03-18,wrong_size,1,4861.89,362813,1187
RET-023087,2016-03-31,late_delivery,2,20582.82,362820,657
RET-023088,2016-03-10,wrong_size,2,19152.34,362841,657
RET-023092,2016-03-22,wrong_size,2,18444.16,362878,644
RET-023093,2016-03-24,changed_mind,2,1488.19,362883,2225
RET-023094,2016-03-13,changed_mind,4,4103.68,362896,1085
RET-023095,2016-03-20,not_as_described,3,3104.78,362896,1086
RET-023096,2016-03-09,wrong_size,1,665.76,362910,2225
RET-023097,2016-03-26,late_delivery,7,121042.16,362940,611
RET-023098,2016-03-26,changed_mind,2,19791.44,363073,432
RET-023099,2016-03-30,defective,6,58985.69,363094,432
RET-023103,2016-03-25,defective,4,21418.99,363158,650
RET-023104,2016-03-19,defective,3,24721.21,363164,660
RET-023105,2016-03-31,defective,2,25258.04,363166,475
RET-023106,2016-03-19,changed_mind,3,33295.97,363176,826
RET-023107,2016-03-22,not_as_described,1,3512.3,363186,1053
RET-023108,2016-03-22,not_as_described,3,3047.87,363187,2396
RET-023109,2016-03-15,wrong_size,3,11540.27,363192,993
RET-023110,2016-03-19,not_as_described,1,5771.3,363231,2332
RET-023111,2016-03-14,defective,2,7781.26,363232,2275
RET-023113,2016-03-17,wrong_size,4,17361.3,363246,1514
RET-023114,2016-03-15,wrong_size,2,12619.99,363280,907
RET-023118,2016-03-16,not_as_described,1,10315.18,363304,551
RET-023119,2016-03-18,defective,3,26431.79,363325,2184
RET-023120,2016-03-20,not_as_described,1,887.4,363337,793
RET-023121,2016-03-15,wrong_size,2,1838.99,363337,794
RET-023122,2016-03-19,defective,1,8652.31,363340,652
RET-023123,2016-04-03,defective,7,64742.18,363341,551
RET-023124,2016-03-25,wrong_size,3,27415.53,363384,644
RET-023125,2016-03-20,wrong_size,5,5579.1,363417,1085
RET-023126,2016-03-21,changed_mind,3,3262.55,363417,1086
RET-023127,2016-04-03,changed_mind,4,22407.32,363428,927
RET-023128,2016-03-26,not_as_described,1,4889.36,363429,605
RET-023129,2016-04-03,defective,1,4259.92,363434,1596
RET-023130,2016-03-30,wrong_size,2,22252.59,363508,479
RET-023131,2016-03-28,defective,3,23526.95,363509,675
RET-023132,2016-03-23,changed_mind,3,1977.56,363513,2254
RET-023133,2016-03-26,defective,1,687.87,363513,2255
RET-023134,2016-03-24,changed_mind,5,18112.12,363515,1435
RET-023135,2016-04-02,not_as_described,1,10855.79,363520,396
RET-023136,2016-03-28,wrong_size,1,3408.46,363534,976
RET-023137,2016-04-01,defective,5,36318.15,363583,2381
RET-023138,2016-03-27,wrong_size,6,21292.25,363592,2380
RET-023139,2016-03-15,defective,6,6139.94,363598,2212
RET-023140,2016-03-14,late_delivery,1,1042.59,363598,2213
RET-023141,2016-03-25,not_as_described,1,4695.81,363601,1115
RET-023142,2016-04-06,late_delivery,7,25024.88,363633,2269
RET-023143,2016-03-21,late_delivery,7,20643.99,363684,2058
RET-023144,2016-03-28,wrong_size,5,23748.13,363688,2012
RET-023147,2016-04-04,wrong_size,1,6444.88,363715,1178
RET-023148,2016-03-28,changed_mind,4,3124.93,363744,791
RET-023149,2016-03-23,wrong_size,6,4504.27,363744,792
RET-023150,2016-03-19,wrong_size,2,8339.54,363766,736
RET-023152,2016-04-02,defective,6,33007.27,363820,2387
RET-023153,2016-04-04,not_as_described,3,12078.66,363824,2092
RET-023154,2016-03-22,wrong_size,3,28280.72,363843,445
RET-023155,2016-04-05,not_as_described,5,5012.66,363857,2212
RET-023156,2016-03-31,defective,1,933.76,363857,2213
RET-023157,2016-03-24,wrong_size,5,53165.14,363889,479
RET-023158,2016-03-21,wrong_size,1,3649.75,363894,780
RET-023159,2016-03-22,defective,1,4487.91,363898,605
RET-023160,2016-03-24,late_delivery,4,18628.91,363918,2045
RET-023161,2016-03-17,defective,4,8109.22,363943,2236
RET-023162,2016-03-17,changed_mind,4,8457.57,363943,2237
RET-023164,2016-03-26,not_as_described,6,23350.76,363965,2275
RET-023165,2016-03-17,wrong_size,2,7803.95,364008,2269
RET-023166,2016-04-06,wrong_size,2,1199.66,364060,1975
RET-023167,2016-03-23,changed_mind,3,4625.79,364068,2252
RET-023168,2016-03-28,changed_mind,4,6221.73,364068,2253
RET-023169,2016-04-04,defective,1,4022.48,364115,1115
RET-023170,2016-03-18,not_as_described,4,36934.46,364125,2184
RET-023171,2016-04-05,not_as_described,3,5804.74,364152,762
RET-023172,2016-04-03,changed_mind,1,11142.1,364161,409
RET-023173,2016-04-03,not_as_described,6,17146.02,364179,1339
RET-023174,2016-04-07,wrong_size,3,8918.29,364179,1340
RET-023175,2016-03-28,changed_mind,3,17139.82,364185,604
RET-023176,2016-03-23,changed_mind,5,39198.39,364187,1124
RET-023180,2016-03-25,not_as_described,1,3101.75,364202,2098
RET-023182,2016-03-24,defective,3,33993.53,364218,499
RET-023183,2016-03-20,defective,1,5475.36,364224,927
RET-023184,2016-03-31,not_as_described,1,1233.41,364273,777
RET-023185,2016-03-29,late_delivery,4,20091.53,364321,2045
RET-023186,2016-03-15,wrong_size,6,18360.3,364335,1053
RET-023187,2016-03-24,defective,5,29054.39,364373,977
RET-023188,2016-03-29,changed_mind,1,1954.41,364381,762
RET-023189,2016-04-05,defective,3,12528.03,364391,2275
RET-023190,2016-04-05,late_delivery,2,3209.13,364408,716
RET-023192,2016-04-09,defective,6,50326.99,364446,681
RET-023193,2016-03-21,wrong_size,3,9997.29,364493,1097
RET-023194,2016-04-04,late_delivery,4,14825.08,364499,1171
RET-023195,2016-03-21,defective,3,4001.34,364506,777
RET-023196,2016-03-21,wrong_size,4,5975.22,364549,2238
RET-023197,2016-03-17,changed_mind,1,1468.84,364549,2239
RET-023199,2016-03-25,wrong_size,8,16054.94,364562,2237
RET-023200,2016-04-01,late_delivery,4,17745.75,364577,816
RET-023201,2016-04-07,defective,1,2207.98,364590,1182
RET-023203,2016-03-24,not_as_described,2,17261.54,364623,557
RET-023204,2016-03-23,late_delivery,2,18142.2,364632,686
RET-023207,2016-03-30,changed_mind,2,7808.75,364663,2275
RET-023208,2016-03-28,wrong_size,3,4105.48,364664,1009
RET-023210,2016-03-26,late_delivery,4,29286.72,364713,2331
RET-023211,2016-03-20,late_delivery,1,7693.89,364727,854
RET-023212,2016-04-06,changed_mind,3,15926.86,364736,965
RET-023213,2016-04-01,late_delivery,4,38718.16,364777,657
RET-023217,2016-03-26,wrong_size,2,16486.04,364808,1124
RET-023218,2016-04-02,late_delivery,1,5021.52,364818,2045
RET-023221,2016-04-03,wrong_size,1,4891.43,364861,36
RET-023222,2016-04-01,defective,7,25391.4,364866,779
RET-023223,2016-03-19,not_as_described,2,6985.36,364866,780
RET-023225,2016-04-02,changed_mind,1,1871.66,364959,759
RET-023226,2016-03-20,wrong_size,2,2315.94,364981,781
RET-023227,2016-03-29,wrong_size,1,1109.74,364981,782
RET-023229,2016-03-25,changed_mind,1,5762.09,365019,927
RET-023230,2016-03-20,wrong_size,1,3935.39,365033,734
RET-023231,2016-03-23,defective,2,10440.17,365062,2332
RET-023232,2016-03-27,not_as_described,2,20459.92,365088,510
RET-023233,2016-03-29,wrong_size,6,66069.04,365106,409
RET-023235,2016-04-02,not_as_described,2,2941.92,365175,1935
RET-023237,2016-04-03,not_as_described,4,14497.89,365229,993
RET-023238,2016-04-03,wrong_size,5,16320.59,365234,1002
RET-023239,2016-04-10,changed_mind,1,1898.33,365254,761
RET-023240,2016-03-28,wrong_size,3,5900.99,365254,762
RET-023241,2016-03-23,wrong_size,7,86083.57,365256,475
RET-023242,2016-04-16,defective,7,32846.34,365264,356
RET-023243,2016-03-28,not_as_described,3,12728.41,365270,691
RET-023244,2016-03-26,defective,2,7548.59,365308,1433
RET-023246,2016-04-06,defective,6,67950.13,365350,409
RET-023247,2016-03-29,not_as_described,1,6590.26,365374,2355
RET-023250,2016-03-31,defective,5,22677.86,365409,1115
RET-023255,2016-04-01,defective,4,40007.33,365478,1884
RET-023256,2016-04-09,not_as_described,4,3019.01,365480,791
RET-023257,2016-04-10,defective,4,3039.51,365480,792
RET-023258,2016-03-26,defective,1,1746.55,365498,2219
RET-023261,2016-04-02,wrong_size,1,4053.98,365529,1186
RET-023262,2016-04-02,wrong_size,1,4290.95,365533,816
