snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,productsproduct_id
2020-01-31,1743,3,1,1,0,90.0,1.0,0,0,0,0.25,1743
2020-06-30,1743,3,2,2,1,45.0,0.9667,1,0,0,0.4,1743
2020-07-31,1743,3,1,1,2,90.0,0.9333,1,0,0,0.25,1743
2021-04-30,1743,3,1,1,1,90.0,0.9667,1,0,0,0.25,1743
2021-06-30,1743,3,1,1,2,90.0,0.9333,1,0,0,0.25,1743
2021-08-31,1743,3,1,1,2,90.0,0.9333,1,0,0,0.25,1743
2021-10-31,1743,3,1,1,1,90.0,0.9667,1,0,0,0.25,1743
2016-09-30,1744,3,1,1,1,90.0,0.9667,1,0,0,0.25,1744
2016-11-30,1744,3,2,2,2,45.0,0.9333,1,0,0,0.4,1744
2016-12-31,1744,3,3,3,0,30.0,1.0,0,0,0,0.5,1744
2017-06-30,1744,3,1,1,2,90.0,0.9333,1,0,0,0.25,1744
2017-07-31,1744,3,1,1,1,90.0,0.9667,1,0,0,0.25,1744
2017-08-31,1744,3,1,1,0,90.0,1.0,0,0,0,0.25,1744
2017-11-30,1744,3,1,1,1,90.0,0.9667,1,0,0,0.25,1744
2018-03-31,1744,3,1,1,1,90.0,0.9667,1,0,0,0.25,1744
2018-06-30,1744,3,1,1,1,90.0,0.9667,1,0,0,0.25,1744
2018-07-31,1744,3,2,2,0,45.0,1.0,0,0,0,0.4,1744
2018-08-31,1744,3,1,1,2,90.0,0.9333,1,0,0,0.25,1744
2019-06-30,1744,3,1,1,2,90.0,0.9333,1,0,0,0.25,1744
2019-08-31,1744,3,1,1,0,90.0,1.0,0,0,0,0.25,1744
2019-10-31,1744,3,1,1,1,90.0,0.9667,1,0,0,0.25,1744
2020-04-30,1744,3,1,1,2,90.0,0.9333,1,0,0,0.25,1744
2020-12-31,1744,3,2,2,1,45.0,0.9667,1,0,0,0.4,1744
2021-01-31,1744,3,1,1,0,90.0,1.0,0,0,0,0.25,1744
2021-03-31,1744,3,5,5,2,18.0,0.9333,1,0,0,0.625,1744
2022-02-28,1744,3,1,1,0,90.0,1.0,0,0,0,0.25,1744
2016-09-30,1745,3,1,1,2,90.0,0.9333,1,0,0,0.25,1745
2016-11-30,1745,3,2,2,2,45.0,0.9333,1,0,0,0.4,1745
2016-12-31,1745,3,3,3,2,30.0,0.9333,1,0,0,0.5,1745
2017-06-30,1745,3,1,1,2,90.0,0.9333,1,0,0,0.25,1745
2017-07-31,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2017-08-31,1745,3,1,1,2,90.0,0.9333,1,0,0,0.25,1745
2017-11-30,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2018-03-31,1745,3,1,1,2,90.0,0.9333,1,0,0,0.25,1745
2018-06-30,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2018-07-31,1745,3,2,2,1,45.0,0.9667,1,0,0,0.4,1745
2018-08-31,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2019-06-30,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2019-08-31,1745,3,1,1,2,90.0,0.9333,1,0,0,0.25,1745
2019-10-31,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2020-04-30,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2020-12-31,1745,3,2,2,1,45.0,0.9667,1,0,0,0.4,1745
2021-01-31,1745,3,1,1,0,90.0,1.0,0,0,0,0.25,1745
2021-03-31,1745,4,6,5,2,24.0,0.9333,1,0,0,0.5556,1745
2022-02-28,1745,4,1,1,2,120.0,0.9333,1,1,0,0.2,1745
2012-09-30,1749,3,1,1,0,90.0,1.0,0,0,0,0.25,1749
2012-12-31,1749,3,1,1,1,90.0,0.9667,1,0,0,0.25,1749
2013-02-28,1749,3,1,1,0,90.0,1.0,0,0,0,0.25,1749
2013-03-31,1749,3,1,1,2,90.0,0.9333,1,0,0,0.25,1749
2013-04-30,1749,3,2,2,0,45.0,1.0,0,0,0,0.4,1749
2013-05-31,1749,3,1,1,0,90.0,1.0,0,0,0,0.25,1749
2013-07-31,1749,3,2,2,2,45.0,0.9333,1,0,0,0.4,1749
2013-08-31,1749,3,1,1,2,90.0,0.9333,1,0,0,0.25,1749
2013-09-30,1749,4,5,4,1,30.0,0.9667,1,0,0,0.5,1749
2013-10-31,1749,5,5,4,2,37.5,0.9333,1,0,0,0.4444,1749
2013-12-31,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2014-02-28,1749,5,2,2,0,75.0,1.0,0,0,0,0.2857,1749
2014-03-31,1749,5,2,2,1,75.0,0.9667,1,0,0,0.2857,1749
2014-04-30,1749,5,2,2,1,75.0,0.9667,1,0,0,0.2857,1749
2014-05-31,1749,5,2,2,2,75.0,0.9333,1,0,0,0.2857,1749
2014-07-31,1749,5,1,1,0,150.0,1.0,0,1,0,0.1667,1749
2014-11-30,1749,5,1,1,0,150.0,1.0,0,1,0,0.1667,1749
2015-10-31,1749,5,2,2,1,75.0,0.9667,1,0,0,0.2857,1749
2015-11-30,1749,5,1,1,0,150.0,1.0,0,1,0,0.1667,1749
2016-01-31,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2016-04-30,1749,5,1,1,0,150.0,1.0,0,1,0,0.1667,1749
2016-07-31,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2016-12-31,1749,5,1,1,0,150.0,1.0,0,1,0,0.1667,1749
2017-05-31,1749,5,1,1,2,150.0,0.9333,1,1,0,0.1667,1749
2018-06-30,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2018-07-31,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2018-11-30,1749,5,1,1,2,150.0,0.9333,1,1,0,0.1667,1749
2019-09-30,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2019-10-31,1749,5,2,2,1,75.0,0.9667,1,0,0,0.2857,1749
2021-11-30,1749,5,1,1,1,150.0,0.9667,1,1,0,0.1667,1749
2012-08-31,1750,9,3,3,1,90.0,0.9667,1,0,0,0.25,1750
2012-09-30,1750,9,1,1,1,270.0,0.9667,1,1,0,0.1,1750
2013-05-31,1750,9,1,1,0,270.0,1.0,0,1,0,0.1,1750
2014-06-30,1750,9,1,1,1,270.0,0.9667,1,1,0,0.1,1750
2012-07-31,1751,9,3,3,1,90.0,0.9667,1,0,0,0.25,1751
2012-08-31,1751,9,4,4,0,67.5,1.0,0,0,0,0.3077,1751
2012-10-31,1751,9,1,1,2,270.0,0.9333,1,1,0,0.1,1751
2012-12-31,1751,9,1,1,1,270.0,0.9667,1,1,0,0.1,1751
2013-01-31,1751,9,1,1,1,270.0,0.9667,1,1,0,0.1,1751
2013-02-28,1751,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1751
2013-03-31,1751,9,3,3,2,90.0,0.9333,1,0,0,0.25,1751
2013-04-30,1751,10,5,4,0,75.0,1.0,0,0,0,0.2857,1751
2013-05-31,1751,10,3,3,1,100.0,0.9667,1,1,0,0.2308,1751
2013-06-30,1751,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1751
2013-07-31,1751,10,2,2,0,150.0,1.0,0,1,0,0.1667,1751
2013-08-31,1751,10,1,1,2,300.0,0.9333,1,1,0,0.0909,1751
2013-09-30,1751,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1751
2013-10-31,1751,10,1,1,0,300.0,1.0,0,1,0,0.0909,1751
2013-12-31,1751,10,1,1,0,300.0,1.0,0,1,0,0.0909,1751
2014-01-31,1751,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1751
2014-02-28,1751,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1751
2014-03-31,1751,10,2,2,0,150.0,1.0,0,1,0,0.1667,1751
2014-04-30,1751,11,7,6,2,55.0,0.9333,1,0,0,0.3529,1751
2014-05-31,1751,11,3,3,0,110.0,1.0,0,1,0,0.2143,1751
2014-08-31,1751,11,2,2,2,165.0,0.9333,1,1,0,0.1538,1751
2014-09-30,1751,11,1,1,2,330.0,0.9333,1,1,0,0.0833,1751
2014-12-31,1751,11,1,1,1,330.0,0.9667,1,1,0,0.0833,1751
2015-02-28,1751,11,1,1,2,330.0,0.9333,1,1,0,0.0833,1751
2015-03-31,1751,11,2,2,2,165.0,0.9333,1,1,0,0.1538,1751
2015-07-31,1751,11,3,3,0,110.0,1.0,0,1,0,0.2143,1751
2015-08-31,1751,11,1,1,2,330.0,0.9333,1,1,0,0.0833,1751
2016-05-31,1751,11,1,1,2,330.0,0.9333,1,1,0,0.0833,1751
2016-06-30,1751,11,1,1,2,330.0,0.9333,1,1,0,0.0833,1751
2018-08-31,1751,11,1,1,0,330.0,1.0,0,1,0,0.0833,1751
2016-12-31,1752,12,4,4,1,90.0,0.9667,1,0,0,0.25,1752
2017-01-31,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2017-02-28,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2017-05-31,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2017-06-30,1752,12,2,2,2,180.0,0.9333,1,1,0,0.1429,1752
2017-07-31,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2017-08-31,1752,12,7,7,0,51.4,1.0,0,0,0,0.3684,1752
2017-11-30,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2017-12-31,1752,12,2,2,2,180.0,0.9333,1,1,0,0.1429,1752
2018-03-31,1752,12,2,2,1,180.0,0.9667,1,1,0,0.1429,1752
2018-05-31,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2018-06-30,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2018-07-31,1752,12,2,2,2,180.0,0.9333,1,1,0,0.1429,1752
2019-01-31,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2019-03-31,1752,12,1,1,1,360.0,0.9667,1,1,0,0.0769,1752
2019-05-31,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2019-06-30,1752,12,2,2,1,180.0,0.9667,1,1,0,0.1429,1752
2019-08-31,1752,12,1,1,1,360.0,0.9667,1,1,0,0.0769,1752
2019-10-31,1752,12,1,1,1,360.0,0.9667,1,1,0,0.0769,1752
2019-12-31,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2020-02-29,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2020-03-31,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2020-05-31,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2020-07-31,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2020-08-31,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2020-11-30,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2021-05-31,1752,12,1,1,1,360.0,0.9667,1,1,0,0.0769,1752
2021-06-30,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2021-07-31,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2021-09-30,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2021-11-30,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2021-12-31,1752,12,2,2,1,180.0,0.9667,1,1,0,0.1429,1752
2022-01-31,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2022-04-30,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2022-05-31,1752,12,2,2,0,180.0,1.0,0,1,0,0.1429,1752
2022-06-30,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2022-07-31,1752,12,1,1,1,360.0,0.9667,1,1,0,0.0769,1752
2022-08-31,1752,12,1,1,0,360.0,1.0,0,1,0,0.0769,1752
2022-09-30,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2022-11-30,1752,12,1,1,1,360.0,0.9667,1,1,0,0.0769,1752
2022-12-31,1752,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1752
2018-07-31,1755,9,3,3,1,90.0,0.9667,1,0,0,0.25,1755
2018-09-30,1755,9,3,3,0,90.0,1.0,0,0,0,0.25,1755
2018-10-31,1755,9,1,1,1,270.0,0.9667,1,1,0,0.1,1755
2018-12-31,1755,9,1,1,2,270.0,0.9333,1,1,0,0.1,1755
2019-03-31,1755,9,1,1,2,270.0,0.9333,1,1,0,0.1,1755
2019-06-30,1755,10,5,4,1,75.0,0.9667,1,0,0,0.2857,1755
2019-08-31,1755,10,1,1,0,300.0,1.0,0,1,0,0.0909,1755
2019-09-30,1755,10,1,1,2,300.0,0.9333,1,1,0,0.0909,1755
2019-10-31,1755,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1755
2019-12-31,1755,10,2,2,0,150.0,1.0,0,1,0,0.1667,1755
2020-01-31,1755,10,1,1,0,300.0,1.0,0,1,0,0.0909,1755
2020-02-29,1755,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1755
2020-03-31,1755,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1755
2020-07-31,1755,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1755
2020-08-31,1755,10,1,1,0,300.0,1.0,0,1,0,0.0909,1755
2021-05-31,1755,10,4,4,0,75.0,1.0,0,0,0,0.2857,1755
2021-06-30,1755,10,3,3,2,100.0,0.9333,1,1,0,0.2308,1755
2021-07-31,1755,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1755
2021-08-31,1755,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1755
2022-02-28,1755,10,2,2,2,150.0,0.9333,1,1,0,0.1667,1755
2022-03-31,1755,10,3,3,1,100.0,0.9667,1,1,0,0.2308,1755
2022-04-30,1755,12,9,7,2,51.4,0.9333,1,0,0,0.3684,1755
2022-05-31,1755,12,6,6,1,60.0,0.9667,1,0,0,0.3333,1755
2022-06-30,1755,12,1,1,0,360.0,1.0,0,1,0,0.0769,1755
2022-07-31,1755,12,1,1,0,360.0,1.0,0,1,0,0.0769,1755
2022-08-31,1755,12,2,2,2,180.0,0.9333,1,1,0,0.1429,1755
2022-09-30,1755,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1755
2020-04-30,1756,3,1,1,2,90.0,0.9333,1,0,0,0.25,1756
2020-09-30,1756,3,1,1,0,90.0,1.0,0,0,0,0.25,1756
2020-12-31,1756,3,3,3,1,30.0,0.9667,1,0,0,0.5,1756
2021-04-30,1756,3,1,1,0,90.0,1.0,0,0,0,0.25,1756
2021-05-31,1756,3,1,1,1,90.0,0.9667,1,0,0,0.25,1756
2021-06-30,1756,3,1,1,0,90.0,1.0,0,0,0,0.25,1756
2021-09-30,1756,3,1,1,0,90.0,1.0,0,0,0,0.25,1756
2021-07-31,1757,6,2,2,1,90.0,0.9667,1,0,0,0.25,1757
2021-08-31,1757,6,3,3,2,60.0,0.9333,1,0,0,0.3333,1757
2021-09-30,1757,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1757
2021-10-31,1757,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1757
2021-12-31,1757,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1757
2022-04-30,1757,8,10,8,2,30.0,0.9333,1,0,0,0.5,1757
2022-05-31,1757,8,2,2,1,120.0,0.9667,1,1,0,0.2,1757
2022-06-30,1757,8,2,2,2,120.0,0.9333,1,1,0,0.2,1757
2022-09-30,1757,8,3,3,1,80.0,0.9667,1,0,0,0.2727,1757
2022-10-31,1757,8,2,2,0,120.0,1.0,0,1,0,0.2,1757
2022-11-30,1757,8,3,3,1,80.0,0.9667,1,0,0,0.2727,1757
2022-12-31,1757,8,1,1,1,240.0,0.9667,1,1,0,0.1111,1757
2022-12-31,1759,6,2,2,0,90.0,1.0,0,0,0,0.25,1759
2018-01-31,1760,3,1,1,1,90.0,0.9667,1,0,0,0.25,1760
2018-07-31,1760,3,1,1,1,90.0,0.9667,1,0,0,0.25,1760
2019-03-31,1760,3,1,1,1,90.0,0.9667,1,0,0,0.25,1760
2019-05-31,1760,3,1,1,2,90.0,0.9333,1,0,0,0.25,1760
2019-10-31,1760,3,2,2,2,45.0,0.9333,1,0,0,0.4,1760
2020-02-29,1760,3,1,1,1,90.0,0.9667,1,0,0,0.25,1760
2020-04-30,1760,3,1,1,2,90.0,0.9333,1,0,0,0.25,1760
2020-05-31,1760,3,1,1,1,90.0,0.9667,1,0,0,0.25,1760
2021-04-30,1760,3,3,3,2,30.0,0.9333,1,0,0,0.5,1760
2021-10-31,1760,3,1,1,0,90.0,1.0,0,0,0,0.25,1760
2022-01-31,1760,3,1,1,2,90.0,0.9333,1,0,0,0.25,1760
2022-05-31,1760,3,1,1,2,90.0,0.9333,1,0,0,0.25,1760
2018-12-31,1762,6,2,2,1,90.0,0.9667,1,0,0,0.25,1762
2019-01-31,1762,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1762
2019-02-28,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2019-07-31,1762,6,1,1,0,180.0,1.0,0,1,0,0.1429,1762
2019-08-31,1762,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1762
2019-10-31,1762,6,1,1,0,180.0,1.0,0,1,0,0.1429,1762
2020-06-30,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2020-07-31,1762,6,1,1,0,180.0,1.0,0,1,0,0.1429,1762
2020-10-31,1762,6,3,3,2,60.0,0.9333,1,0,0,0.3333,1762
2020-11-30,1762,6,2,2,0,90.0,1.0,0,0,0,0.25,1762
2020-12-31,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2021-01-31,1762,6,1,1,0,180.0,1.0,0,1,0,0.1429,1762
2021-02-28,1762,6,2,2,1,90.0,0.9667,1,0,0,0.25,1762
2021-06-30,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2021-07-31,1762,6,1,1,0,180.0,1.0,0,1,0,0.1429,1762
2021-08-31,1762,6,3,3,1,60.0,0.9667,1,0,0,0.3333,1762
2021-09-30,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2021-10-31,1762,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1762
2021-12-31,1762,6,1,1,0,180.0,1.0,0,1,0,0.1429,1762
2022-05-31,1762,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1762
2022-06-30,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2022-07-31,1762,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1762
2022-10-31,1762,6,2,2,2,90.0,0.9333,1,0,0,0.25,1762
2022-11-30,1762,6,1,1,2,180.0,0.9333,1,1,0,0.1429,1762
2018-03-31,1763,6,2,2,2,90.0,0.9333,1,0,0,0.25,1763
2018-04-30,1763,6,4,4,0,45.0,1.0,0,0,0,0.4,1763
2018-05-31,1763,6,1,1,1,180.0,0.9667,1,1,0,0.1429,1763
2018-06-30,1763,6,1,1,0,180.0,1.0,0,1,0,0.1429,1763
2018-07-31,1763,6,4,4,1,45.0,0.9667,1,0,0,0.4,1763
2019-03-31,1763,6,3,3,0,60.0,1.0,0,0,0,0.3333,1763
2019-04-30,1763,6,1,1,0,180.0,1.0,0,1,0,0.1429,1763
2019-05-31,1763,6,1,1,0,180.0,1.0,0,1,0,0.1429,1763
2019-07-31,1763,7,5,4,0,52.5,1.0,0,0,0,0.3636,1763
2019-08-31,1763,7,3,3,1,70.0,0.9667,1,0,0,0.3,1763
2019-09-30,1763,7,1,1,2,210.0,0.9333,1,1,0,0.125,1763
2019-11-30,1763,7,2,2,0,105.0,1.0,0,1,0,0.2222,1763
2019-12-31,1763,7,2,2,0,105.0,1.0,0,1,0,0.2222,1763
2020-04-30,1763,7,1,1,0,210.0,1.0,0,1,0,0.125,1763
2020-05-31,1763,7,2,2,1,105.0,0.9667,1,1,0,0.2222,1763
2020-06-30,1763,7,1,1,0,210.0,1.0,0,1,0,0.125,1763
2020-07-31,1763,7,2,2,0,105.0,1.0,0,1,0,0.2222,1763
2020-08-31,1763,7,1,1,0,210.0,1.0,0,1,0,0.125,1763
2020-09-30,1763,7,2,2,0,105.0,1.0,0,1,0,0.2222,1763
2020-10-31,1763,7,1,1,1,210.0,0.9667,1,1,0,0.125,1763
2020-12-31,1763,7,1,1,0,210.0,1.0,0,1,0,0.125,1763
2021-03-31,1763,7,1,1,1,210.0,0.9667,1,1,0,0.125,1763
2021-04-30,1763,7,3,3,1,70.0,0.9667,1,0,0,0.3,1763
2021-05-31,1763,7,1,1,2,210.0,0.9333,1,1,0,0.125,1763
2021-06-30,1763,7,2,2,0,105.0,1.0,0,1,0,0.2222,1763
2021-08-31,1763,7,2,2,1,105.0,0.9667,1,1,0,0.2222,1763
2021-09-30,1763,7,1,1,0,210.0,1.0,0,1,0,0.125,1763
2021-10-31,1763,7,1,1,2,210.0,0.9333,1,1,0,0.125,1763
2021-11-30,1763,7,1,1,2,210.0,0.9333,1,1,0,0.125,1763
2021-12-31,1763,7,2,2,2,105.0,0.9333,1,1,0,0.2222,1763
2022-01-31,1763,7,2,2,1,105.0,0.9667,1,1,0,0.2222,1763
2022-02-28,1763,7,1,1,0,210.0,1.0,0,1,0,0.125,1763
2022-03-31,1763,8,5,4,0,60.0,1.0,0,0,0,0.3333,1763
2022-04-30,1763,8,3,3,2,80.0,0.9333,1,0,0,0.2727,1763
2022-05-31,1763,8,4,4,1,60.0,0.9667,1,0,0,0.3333,1763
2022-06-30,1763,8,3,3,0,80.0,1.0,0,0,0,0.2727,1763
2022-07-31,1763,8,2,2,2,120.0,0.9333,1,1,0,0.2,1763
2022-08-31,1763,8,2,2,1,120.0,0.9667,1,1,0,0.2,1763
2022-09-30,1763,8,1,1,1,240.0,0.9667,1,1,0,0.1111,1763
2019-12-31,1764,3,1,1,2,90.0,0.9333,1,0,0,0.25,1764
2020-05-31,1764,3,1,1,0,90.0,1.0,0,0,0,0.25,1764
2020-08-31,1764,3,2,2,0,45.0,1.0,0,0,0,0.4,1764
2021-03-31,1764,3,1,1,1,90.0,0.9667,1,0,0,0.25,1764
2021-04-30,1764,3,1,1,0,90.0,1.0,0,0,0,0.25,1764
2021-07-31,1764,3,1,1,2,90.0,0.9333,1,0,0,0.25,1764
2021-08-31,1764,3,2,2,0,45.0,1.0,0,0,0,0.4,1764
2022-04-30,1764,3,1,1,2,90.0,0.9333,1,0,0,0.25,1764
2022-05-31,1764,3,1,1,0,90.0,1.0,0,0,0,0.25,1764
2012-07-31,1765,9,3,3,1,90.0,0.9667,1,0,0,0.25,1765
2012-08-31,1765,9,2,2,1,135.0,0.9667,1,1,0,0.1818,1765
2012-12-31,1765,9,1,1,0,270.0,1.0,0,1,0,0.1,1765
2013-03-31,1765,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1765
2013-04-30,1765,9,1,1,2,270.0,0.9333,1,1,0,0.1,1765
2013-05-31,1765,9,3,3,2,90.0,0.9333,1,0,0,0.25,1765
2013-06-30,1765,9,1,1,2,270.0,0.9333,1,1,0,0.1,1765
2013-07-31,1765,9,1,1,2,270.0,0.9333,1,1,0,0.1,1765
2013-08-31,1765,9,3,3,1,90.0,0.9667,1,0,0,0.25,1765
2013-09-30,1765,9,2,2,1,135.0,0.9667,1,1,0,0.1818,1765
2013-12-31,1765,9,1,1,2,270.0,0.9333,1,1,0,0.1,1765
2014-01-31,1765,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1765
2014-02-28,1765,9,1,1,2,270.0,0.9333,1,1,0,0.1,1765
2014-03-31,1765,9,1,1,1,270.0,0.9667,1,1,0,0.1,1765
2014-04-30,1765,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1765
2015-03-31,1765,9,1,1,0,270.0,1.0,0,1,0,0.1,1765
2015-05-31,1765,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1765
2015-06-30,1765,9,2,2,0,135.0,1.0,0,1,0,0.1818,1765
2012-07-31,1766,9,3,3,0,90.0,1.0,0,0,0,0.25,1766
2012-08-31,1766,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1766
2012-10-31,1766,9,1,1,1,270.0,0.9667,1,1,0,0.1,1766
2013-03-31,1766,9,3,3,2,90.0,0.9333,1,0,0,0.25,1766
2013-04-30,1766,9,2,2,0,135.0,1.0,0,1,0,0.1818,1766
2013-07-31,1766,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1766
2013-08-31,1766,9,2,2,2,135.0,0.9333,1,1,0,0.1818,1766
2013-09-30,1766,9,1,1,2,270.0,0.9333,1,1,0,0.1,1766
2013-10-31,1766,9,2,2,0,135.0,1.0,0,1,0,0.1818,1766
2013-11-30,1766,9,1,1,1,270.0,0.9667,1,1,0,0.1,1766
2013-12-31,1766,9,3,3,0,90.0,1.0,0,0,0,0.25,1766
2014-02-28,1766,9,2,2,1,135.0,0.9667,1,1,0,0.1818,1766
2014-03-31,1766,9,3,3,1,90.0,0.9667,1,0,0,0.25,1766
2014-04-30,1766,9,1,1,2,270.0,0.9333,1,1,0,0.1,1766
2014-05-31,1766,9,1,1,1,270.0,0.9667,1,1,0,0.1,1766
2014-08-31,1766,10,7,6,2,50.0,0.9333,1,0,0,0.375,1766
2014-09-30,1766,10,1,1,2,300.0,0.9333,1,1,0,0.0909,1766
2014-10-31,1766,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1766
2014-11-30,1766,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1766
2014-12-31,1766,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1766
2015-01-31,1766,10,1,1,2,300.0,0.9333,1,1,0,0.0909,1766
2015-02-28,1766,10,1,1,2,300.0,0.9333,1,1,0,0.0909,1766
2015-03-31,1766,10,3,3,1,100.0,0.9667,1,1,0,0.2308,1766
2015-05-31,1766,10,2,2,2,150.0,0.9333,1,1,0,0.1667,1766
2015-06-30,1766,10,1,1,2,300.0,0.9333,1,1,0,0.0909,1766
2015-07-31,1766,10,2,2,2,150.0,0.9333,1,1,0,0.1667,1766
2015-08-31,1766,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1766
2015-09-30,1766,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1766
2016-02-29,1766,10,1,1,1,300.0,0.9667,1,1,0,0.0909,1766
2016-03-31,1766,10,1,1,0,300.0,1.0,0,1,0,0.0909,1766
2016-05-31,1766,10,1,1,0,300.0,1.0,0,1,0,0.0909,1766
2016-06-30,1766,10,1,1,0,300.0,1.0,0,1,0,0.0909,1766
2016-08-31,1766,10,5,5,0,60.0,1.0,0,0,0,0.3333,1766
2016-09-30,1766,10,2,2,1,150.0,0.9667,1,1,0,0.1667,1766
2017-01-31,1766,10,1,1,0,300.0,1.0,0,1,0,0.0909,1766
2017-03-31,1766,10,2,2,2,150.0,0.9333,1,1,0,0.1667,1766
2017-06-30,1766,11,6,5,0,66.0,1.0,0,0,0,0.3125,1766
2017-07-31,1766,11,1,1,2,330.0,0.9333,1,1,0,0.0833,1766
2017-08-31,1766,12,5,4,0,90.0,1.0,0,0,0,0.25,1766
2017-09-30,1766,12,2,2,1,180.0,0.9667,1,1,0,0.1429,1766
2017-10-31,1766,12,2,2,0,180.0,1.0,0,1,0,0.1429,1766
2017-11-30,1766,12,1,1,2,360.0,0.9333,1,1,0,0.0769,1766
2017-12-31,1766,13,6,5,2,78.0,0.9333,1,0,0,0.2778,1766
2018-02-28,1766,13,2,2,2,195.0,0.9333,1,1,0,0.1333,1766
2018-03-31,1766,13,2,2,1,195.0,0.9667,1,1,0,0.1333,1766
2018-04-30,1766,13,2,2,2,195.0,0.9333,1,1,0,0.1333,1766
