customer_id,signup_date,gender,age_group,acquisition_channel,locationszip
90380,2017-07-15,Male,55+,direct,57472
90381,2021-07-28,Female,25-34,social_media,57472
90383,2020-09-10,Female,35-44,organic_search,57473
90384,2013-09-08,Male,25-34,social_media,57473
90385,2020-02-27,Male,45-54,paid_search,57473
90386,2021-10-20,Female,55+,email_campaign,57473
90387,2017-06-05,Male,35-44,paid_search,57473
90388,2021-06-16,Male,25-34,organic_search,57474
90389,2021-12-13,Female,45-54,referral,57474
90391,2016-08-12,Female,25-34,organic_search,57474
90392,2020-04-12,Female,35-44,email_campaign,57474
90393,2017-06-11,Male,18-24,organic_search,57476
90394,2018-10-19,Male,25-34,email_campaign,57476
90395,2020-02-28,Male,25-34,organic_search,57476
90396,2022-02-24,Female,25-34,social_media,57476
90397,2014-06-27,Female,35-44,direct,57476
90398,2019-05-02,Male,45-54,social_media,57479
90400,2017-02-15,Female,25-34,organic_search,57479
90401,2020-08-30,Female,35-44,direct,57479
90403,2020-11-30,Male,25-34,organic_search,57501
90404,2021-02-07,Male,25-34,organic_search,57501
90405,2016-05-13,Female,25-34,social_media,57501
90406,2018-01-17,Female,35-44,email_campaign,57501
90407,2019-11-21,Male,18-24,social_media,57501
90408,2018-04-02,Male,35-44,paid_search,57520
90409,2021-07-08,Male,45-54,organic_search,57520
90410,2018-05-29,Female,35-44,social_media,57520
90411,2021-09-12,Female,35-44,organic_search,57520
90412,2014-11-24,Male,25-34,referral,57520
90413,2016-06-05,Female,25-34,referral,57523
90414,2021-03-07,Female,25-34,email_campaign,57523
90415,2022-09-12,Male,35-44,organic_search,57523
90416,2018-06-25,Female,18-24,referral,57523
90417,2018-09-24,Female,35-44,referral,57523
90419,2020-03-24,Male,25-34,social_media,57528
90420,2021-06-07,Male,25-34,organic_search,57528
90421,2018-12-27,Male,18-24,social_media,57528
90422,2021-12-19,Female,45-54,direct,57528
90424,2019-10-22,Female,35-44,social_media,57531
90426,2021-07-24,Male,25-34,direct,57531
90428,2015-02-15,Male,25-34,organic_search,57532
90429,2021-11-13,Male,45-54,email_campaign,57532
90430,2018-10-15,Female,35-44,paid_search,57532
90431,2019-06-30,Male,35-44,paid_search,57532
90432,2016-02-03,Female,25-34,organic_search,57532
90433,2016-11-18,Male,25-34,social_media,57533
90434,2016-05-08,Female,35-44,email_campaign,57533
90435,2013-11-05,Female,25-34,paid_search,57533
90437,2020-08-27,Female,35-44,email_campaign,57533
90438,2021-06-13,Female,35-44,social_media,57536
90439,2021-12-09,Female,35-44,paid_search,57536
90440,2021-03-11,Female,35-44,email_campaign,57536
90441,2020-02-22,Female,25-34,social_media,57536
90442,2022-04-27,Female,25-34,organic_search,57536
90443,2020-08-13,Male,25-34,organic_search,57537
90444,2015-09-26,Female,35-44,organic_search,57537
90445,2017-12-03,Male,45-54,email_campaign,57537
90446,2020-02-08,Female,35-44,organic_search,57537
90448,2017-12-03,Non-binary,45-54,social_media,57538
90449,2012-07-18,Male,35-44,organic_search,57538
90450,2018-05-09,Male,45-54,referral,57538
90452,2019-06-18,Female,25-34,organic_search,57538
90453,2016-12-15,Male,55+,email_campaign,57543
90455,2021-09-28,Male,35-44,social_media,57543
90456,2020-12-29,Male,35-44,direct,57543
90457,2021-05-03,Male,35-44,direct,57543
90458,2020-06-29,Male,25-34,organic_search,57544
90459,2019-01-06,Female,45-54,organic_search,57544
90460,2019-06-14,Female,55+,email_campaign,57544
90463,2022-03-24,Male,45-54,social_media,57548
90464,2018-07-07,Male,45-54,email_campaign,57548
90465,2017-02-19,Male,35-44,direct,57548
90466,2020-10-31,Female,35-44,referral,57548
90467,2022-11-23,Male,45-54,paid_search,57548
90470,2021-04-24,Male,25-34,direct,57551
90471,2016-06-14,Male,35-44,organic_search,57551
90472,2018-01-02,Female,45-54,email_campaign,57551
90473,2021-04-03,Male,45-54,paid_search,57552
90474,2015-11-13,Male,25-34,referral,57552
90475,2019-09-22,Male,35-44,paid_search,57552
90476,2017-07-26,Female,45-54,referral,57552
90477,2016-03-04,Female,25-34,organic_search,57552
90478,2018-06-05,Female,18-24,direct,57553
90479,2021-04-24,Male,35-44,email_campaign,57553
90480,2018-09-08,Female,55+,email_campaign,57553
90481,2017-07-03,Male,45-54,email_campaign,57553
90482,2019-08-12,Female,45-54,email_campaign,57553
90485,2014-10-26,Female,25-34,organic_search,57555
90488,2020-08-07,Female,25-34,paid_search,57559
90489,2022-04-22,Male,55+,social_media,57559
90490,2017-11-04,Male,35-44,paid_search,57559
90491,2017-09-21,Male,25-34,direct,57559
90492,2020-08-08,Female,35-44,paid_search,57559
90495,2021-11-11,Female,35-44,email_campaign,57564
90496,2022-03-12,Male,18-24,social_media,57564
90497,2022-08-23,Female,18-24,direct,57564
90499,2018-08-09,Female,55+,organic_search,57566
90501,2019-01-22,Female,25-34,organic_search,57566
90502,2022-12-31,Male,35-44,social_media,57566
90503,2014-01-18,Male,55+,organic_search,57567
90504,2019-08-09,Male,25-34,social_media,57567
90505,2021-12-06,Male,55+,paid_search,57567
90506,2020-01-27,Male,18-24,paid_search,57567
90507,2022-05-06,Female,25-34,organic_search,57567
90508,2021-04-14,Male,25-34,organic_search,57568
90510,2022-07-11,Male,45-54,direct,57568
90511,2019-12-30,Male,18-24,social_media,57568
90512,2018-05-10,Female,35-44,organic_search,57568
90513,2018-07-26,Female,25-34,social_media,57569
90514,2022-05-21,Male,25-34,organic_search,57569
90515,2022-06-07,Non-binary,35-44,organic_search,57569
90516,2021-02-24,Male,55+,paid_search,57569
90518,2021-05-02,Male,55+,email_campaign,57570
90519,2020-11-05,Male,18-24,organic_search,57570
90520,2019-03-22,Male,45-54,paid_search,57570
90521,2021-09-27,Female,18-24,social_media,57570
90522,2021-03-06,Female,25-34,organic_search,57570
90523,2018-11-23,Male,25-34,organic_search,57579
90525,2019-01-17,Female,55+,organic_search,57579
90529,2022-12-25,Female,25-34,organic_search,57580
90530,2021-04-03,Male,25-34,organic_search,57580
90531,2020-09-19,Female,45-54,social_media,57580
90532,2021-09-09,Female,35-44,referral,57580
90535,2020-11-19,Female,18-24,referral,57585
90536,2014-11-12,Non-binary,25-34,social_media,57585
90537,2019-09-18,Male,18-24,organic_search,57585
90539,2020-07-22,Non-binary,25-34,paid_search,57601
90540,2022-02-17,Male,18-24,paid_search,57601
90541,2021-08-25,Male,25-34,email_campaign,57601
90542,2022-09-01,Female,25-34,social_media,57601
90544,2022-07-10,Female,35-44,paid_search,57620
90545,2021-09-20,Male,25-34,organic_search,57620
90546,2022-05-27,Female,25-34,email_campaign,57620
90548,2016-06-27,Male,45-54,organic_search,57623
90549,2015-09-11,Female,55+,social_media,57623
90550,2016-08-02,Male,35-44,email_campaign,57623
90551,2019-03-07,Male,35-44,organic_search,57623
90553,2014-11-08,Female,18-24,social_media,57625
90555,2021-03-25,Male,55+,email_campaign,57625
90556,2022-09-16,Male,18-24,organic_search,57625
90559,2020-11-22,Male,25-34,paid_search,57626
90560,2022-05-24,Male,35-44,organic_search,57626
90561,2021-06-30,Male,35-44,organic_search,57626
90563,2021-11-01,Male,35-44,paid_search,57631
90565,2017-07-24,Male,25-34,direct,57631
90567,2020-10-15,Female,35-44,social_media,57631
90568,2018-06-20,Female,25-34,paid_search,57632
90571,2021-11-12,Female,35-44,social_media,57632
90572,2022-09-24,Female,25-34,organic_search,57632
90573,2021-05-29,Female,35-44,organic_search,57633
90574,2020-12-23,Male,25-34,organic_search,57633
90575,2020-02-09,Female,35-44,direct,57633
90577,2016-12-09,Female,25-34,referral,57633
90578,2019-02-12,Non-binary,35-44,organic_search,57636
90580,2017-07-07,Female,25-34,organic_search,57636
90581,2022-05-05,Female,25-34,referral,57636
90582,2014-05-08,Male,18-24,direct,57636
90583,2016-04-13,Female,25-34,organic_search,57638
90584,2021-12-30,Male,18-24,paid_search,57638
90585,2016-02-27,Male,25-34,referral,57638
90586,2020-09-09,Female,35-44,organic_search,57638
90587,2020-04-18,Non-binary,45-54,organic_search,57638
90589,2022-12-23,Female,45-54,referral,57641
90590,2021-11-07,Male,35-44,referral,57641
90591,2021-08-06,Female,55+,paid_search,57641
90592,2018-06-13,Male,25-34,organic_search,57641
90593,2021-11-26,Non-binary,25-34,direct,57642
90594,2022-09-05,Male,35-44,referral,57642
90595,2022-02-03,Male,55+,organic_search,57642
90596,2018-03-01,Female,25-34,paid_search,57642
90597,2017-08-15,Male,45-54,organic_search,57642
90598,2019-12-29,Female,25-34,organic_search,57644
90599,2016-10-31,Female,45-54,paid_search,57644
90600,2020-03-14,Male,25-34,direct,57644
90601,2020-07-16,Female,25-34,social_media,57644
90602,2014-12-01,Male,35-44,social_media,57644
90603,2017-07-24,Female,45-54,email_campaign,57646
90604,2022-09-15,Non-binary,45-54,organic_search,57646
90605,2020-08-27,Male,25-34,organic_search,57646
90606,2022-05-22,Female,55+,social_media,57646
90607,2017-10-26,Female,35-44,direct,57646
90609,2022-07-11,Female,18-24,email_campaign,57648
90610,2022-01-21,Male,25-34,direct,57648
90611,2019-08-04,Male,55+,email_campaign,57648
90612,2021-06-24,Female,55+,social_media,57648
90613,2014-09-12,Female,25-34,direct,57649
90615,2022-07-29,Non-binary,45-54,organic_search,57649
90616,2022-10-14,Male,45-54,organic_search,57649
90617,2018-12-08,Male,35-44,referral,57649
90618,2020-11-25,Female,45-54,direct,57652
90620,2019-11-25,Female,35-44,organic_search,57652
90621,2017-08-04,Female,45-54,paid_search,57652
90622,2015-06-25,Female,45-54,email_campaign,57652
90623,2021-11-05,Female,35-44,organic_search,57656
90624,2020-10-13,Female,25-34,social_media,57656
90625,2018-12-07,Non-binary,55+,email_campaign,57656
90626,2018-05-02,Female,45-54,referral,57656
90628,2016-01-22,Non-binary,55+,organic_search,57657
90630,2018-06-22,Male,45-54,direct,57657
90632,2015-05-08,Female,45-54,direct,57657
90633,2022-02-13,Male,25-34,social_media,57658
90634,2015-04-12,Male,25-34,organic_search,57658
90635,2020-04-07,Male,25-34,paid_search,57658
90636,2019-02-10,Female,35-44,email_campaign,57658
90638,2022-10-12,Female,35-44,organic_search,57701
90639,2017-09-25,Male,25-34,direct,57701
90640,2016-09-18,Female,35-44,organic_search,57701
90642,2022-11-17,Female,35-44,paid_search,57701
90644,2015-04-02,Male,25-34,social_media,57702
90645,2017-09-10,Female,18-24,paid_search,57702
90646,2022-07-15,Male,25-34,organic_search,57702
90647,2017-12-17,Male,18-24,referral,57702
90648,2019-10-04,Female,18-24,referral,57703
90649,2018-10-29,Female,45-54,referral,57703
90650,2019-10-04,Female,35-44,organic_search,57703
90651,2019-05-04,Female,55+,social_media,57703
90652,2018-09-09,Male,35-44,organic_search,57703
90653,2019-07-19,Male,35-44,social_media,57706
90654,2012-11-15,Female,25-34,paid_search,57706
90655,2014-03-03,Female,45-54,paid_search,57706
90656,2020-05-13,Male,45-54,organic_search,57706
90661,2016-08-30,Male,18-24,organic_search,57709
90662,2014-04-02,Female,25-34,organic_search,57709
90663,2018-01-17,Male,35-44,email_campaign,57716
90664,2021-07-02,Male,45-54,organic_search,57716
90665,2022-09-14,Female,35-44,organic_search,57716
90669,2019-01-06,Female,45-54,organic_search,57717
90670,2021-09-29,Female,35-44,referral,57717
90671,2017-01-04,Male,55+,email_campaign,57717
90672,2018-10-07,Female,45-54,paid_search,57717
90673,2014-10-24,Female,55+,social_media,57718
90674,2021-12-11,Male,25-34,organic_search,57718
90675,2015-11-15,Female,55+,email_campaign,57718
90677,2021-03-08,Male,45-54,direct,57718
90679,2016-12-02,Female,18-24,paid_search,57719
90680,2014-02-23,Female,35-44,direct,57719
90681,2017-11-07,Male,35-44,organic_search,57719
90682,2019-03-21,Male,35-44,social_media,57719
90683,2022-03-01,Female,45-54,organic_search,57720
90684,2018-04-12,Female,45-54,organic_search,57720
90685,2019-07-08,Female,45-54,paid_search,57720
90686,2021-04-04,Female,25-34,organic_search,57720
90687,2020-10-21,Male,35-44,paid_search,57720
90688,2021-01-24,Female,35-44,organic_search,57725
90690,2022-01-10,Male,35-44,social_media,57725
90691,2022-09-10,Female,35-44,organic_search,57725
90692,2020-04-23,Male,45-54,social_media,57725
90693,2020-11-03,Female,25-34,paid_search,57730
90695,2021-05-24,Female,25-34,social_media,57730
90697,2016-10-20,Male,45-54,organic_search,57730
90698,2021-04-10,Male,55+,direct,57732
90700,2017-06-16,Male,18-24,email_campaign,57732
90701,2020-06-19,Male,18-24,referral,57732
90704,2021-11-19,Female,18-24,social_media,57735
90705,2021-09-14,Female,35-44,referral,57735
90706,2016-12-31,Male,45-54,social_media,57735
90707,2021-06-20,Female,25-34,social_media,57735
90708,2021-04-09,Female,55+,organic_search,57737
90709,2018-01-22,Female,55+,email_campaign,57737
90710,2012-12-11,Female,55+,organic_search,57737
90711,2022-06-07,Female,45-54,organic_search,57737
90712,2016-02-26,Male,45-54,social_media,57737
90713,2021-09-18,Female,25-34,direct,57738
90714,2017-08-25,Female,45-54,direct,57738
90716,2022-10-26,Male,35-44,paid_search,57738
90717,2020-04-24,Male,25-34,referral,57738
90718,2020-11-19,Male,45-54,social_media,57741
90719,2018-01-09,Male,18-24,paid_search,57741
90720,2021-06-29,Male,45-54,social_media,57741
90721,2019-11-03,Female,25-34,paid_search,57741
90722,2020-10-22,Female,55+,email_campaign,57741
90723,2021-04-26,Female,25-34,organic_search,57744
90724,2021-07-15,Male,45-54,social_media,57744
90725,2016-05-26,Male,35-44,paid_search,57744
90726,2021-07-22,Female,25-34,organic_search,57744
90727,2022-06-30,Male,45-54,paid_search,57744
90728,2018-03-24,Female,25-34,organic_search,57745
90729,2016-11-26,Male,18-24,direct,57745
90732,2015-12-02,Male,35-44,organic_search,57745
90733,2018-05-05,Male,25-34,paid_search,57747
90735,2016-05-10,Female,55+,direct,57747
90737,2020-10-04,Non-binary,18-24,social_media,57747
90738,2016-10-14,Female,35-44,organic_search,57748
90739,2016-11-03,Male,35-44,social_media,57748
90740,2021-04-03,Female,35-44,organic_search,57748
90741,2013-10-04,Male,35-44,referral,57748
90742,2020-12-19,Male,45-54,email_campaign,57748
90743,2020-02-07,Male,35-44,paid_search,57750
90744,2020-06-22,Female,18-24,paid_search,57750
90745,2021-02-04,Male,45-54,social_media,57750
90747,2020-11-10,Female,35-44,direct,57750
90748,2017-09-20,Female,55+,paid_search,57751
90749,2021-11-26,Female,35-44,email_campaign,57751
90751,2021-02-02,Male,55+,social_media,57751
90752,2022-11-01,Female,55+,referral,57751
90754,2018-10-30,Female,18-24,organic_search,57752
90756,2019-11-30,Male,18-24,paid_search,57752
90757,2018-02-11,Female,35-44,email_campaign,57752
90758,2018-10-18,Female,18-24,organic_search,57754
90759,2021-12-23,Male,18-24,social_media,57754
90760,2022-02-11,Male,18-24,organic_search,57754
90761,2022-11-10,Female,45-54,organic_search,57754
90762,2015-06-12,Female,18-24,paid_search,57754
90763,2018-05-04,Female,45-54,social_media,57756
90764,2020-01-31,Female,25-34,social_media,57756
90765,2020-02-23,Female,35-44,referral,57756
90766,2022-01-20,Female,35-44,social_media,57756
90767,2015-12-28,Male,35-44,paid_search,57756
90768,2018-04-02,Male,18-24,social_media,57759
90771,2016-11-05,Female,45-54,referral,57759
90773,2020-01-26,Male,35-44,organic_search,57760
90774,2018-11-15,Female,35-44,email_campaign,57760
90776,2021-11-13,Female,35-44,organic_search,57760
90777,2017-04-27,Male,35-44,organic_search,57760
90778,2021-06-03,Male,18-24,organic_search,57761
90780,2018-05-04,Female,35-44,referral,57761
90781,2016-07-18,Female,45-54,organic_search,57761
90782,2022-05-27,Male,45-54,email_campaign,57761
90783,2020-06-29,Female,35-44,organic_search,57762
90784,2016-02-18,Male,55+,direct,57762
90786,2019-01-23,Non-binary,18-24,organic_search,57762
90787,2016-06-28,Female,45-54,referral,57762
90789,2019-05-14,Male,45-54,social_media,57764
90790,2020-10-03,Female,45-54,paid_search,57764
90791,2015-05-02,Male,18-24,social_media,57764
90793,2021-04-17,Male,25-34,paid_search,57766
90795,2015-02-06,Male,18-24,organic_search,57766
90797,2019-08-03,Female,25-34,social_media,57766
90799,2022-12-15,Male,45-54,social_media,57769
90800,2019-03-31,Female,45-54,organic_search,57769
90801,2016-07-09,Male,18-24,direct,57769
90802,2022-04-05,Male,25-34,social_media,57769
90803,2021-10-22,Non-binary,45-54,paid_search,57770
90804,2018-08-18,Male,18-24,referral,57770
90805,2018-05-23,Male,55+,paid_search,57770
90806,2016-03-22,Female,35-44,organic_search,57770
90807,2021-04-23,Female,25-34,paid_search,57770
90808,2020-01-18,Female,55+,organic_search,57772
90809,2021-07-29,Female,45-54,organic_search,57772
90810,2019-05-19,Female,18-24,paid_search,57772
90812,2020-11-08,Male,45-54,paid_search,57772
90813,2018-10-23,Male,18-24,social_media,57775
90814,2013-09-06,Female,25-34,direct,57775
90815,2019-07-17,Female,35-44,referral,57775
90816,2017-04-30,Female,25-34,email_campaign,57775
90817,2019-08-27,Female,45-54,email_campaign,57775
90818,2016-10-31,Female,45-54,social_media,57783
90819,2018-12-31,Male,18-24,organic_search,57783
90820,2019-10-25,Female,45-54,referral,57783
90821,2014-12-19,Female,18-24,social_media,57783
90822,2020-09-30,Male,25-34,organic_search,57783
90823,2017-04-14,Female,25-34,social_media,57785
90824,2020-11-13,Male,45-54,paid_search,57785
90825,2020-11-29,Female,25-34,organic_search,57785
90826,2018-01-07,Male,35-44,paid_search,57785
90827,2018-10-20,Female,35-44,organic_search,57785
