review_id,review_date,rating,review_title,customerscustomer_id,productsproduct_id
REV-0050933,2015-05-30,5,Highly recommend,7578,445
REV-0050934,2015-05-26,3,Average product,44078,475
REV-0050936,2015-06-07,4,Good overall,66135,467
REV-0050937,2015-05-28,2,Some issues,67792,604
REV-0050938,2015-06-06,3,Mixed feelings,60198,778
REV-0050939,2015-06-08,5,Excellent product!,53962,635
REV-0050940,2015-05-21,5,Excellent product!,54051,1680
REV-0050941,2015-05-26,3,Average product,99337,432
REV-0050942,2015-05-19,4,Solid choice,100047,644
REV-0050943,2015-06-13,2,Would not reorder,125113,1000
REV-0050946,2015-05-25,4,Solid choice,130712,559
REV-0050947,2015-05-27,2,Below expectations,109232,792
REV-0050949,2015-06-05,3,"Decent, nothing special",146187,793
REV-0050952,2015-05-31,5,Excellent product!,136347,559
REV-0050953,2015-06-12,5,Excellent product!,136496,1519
REV-0050954,2015-06-04,5,Very satisfied,155013,1325
REV-0050955,2015-05-20,5,Great quality,59214,1124
REV-0050958,2015-06-05,4,Good overall,42353,2218
REV-0050959,2015-05-27,2,Below expectations,11423,1217
REV-0050960,2015-05-27,2,Would not reorder,13709,1165
REV-0050961,2015-06-10,5,Great quality,13709,2237
REV-0050963,2015-05-31,4,Works well,9509,2391
REV-0050964,2015-06-01,5,Excellent product!,22,977
REV-0050965,2015-05-23,4,Good overall,2285,2388
REV-0050966,2015-05-24,5,Great quality,6622,622
REV-0050967,2015-06-01,4,Happy with purchase,7301,1920
REV-0050968,2015-05-29,1,Poor quality,8503,641
REV-0050969,2015-05-22,4,Solid choice,4017,396
REV-0050970,2015-06-16,5,Great quality,4314,690
REV-0050971,2015-06-04,4,Good overall,64303,1009
REV-0050972,2015-05-23,3,Average product,43376,2055
REV-0050974,2015-06-03,5,Excellent product!,43652,2055
REV-0050975,2015-06-16,4,Solid choice,45129,635
REV-0050976,2015-05-19,3,"Decent, nothing special",66518,2213
REV-0050977,2015-06-08,5,Highly recommend,67655,2332
REV-0050978,2015-06-05,1,Very disappointed,60287,400
REV-0050979,2015-05-29,5,Great quality,62493,2332
REV-0050980,2015-05-31,4,Works well,62840,690
REV-0050981,2015-06-06,2,Below expectations,63202,2056
REV-0050983,2015-06-10,4,Happy with purchase,54876,1187
REV-0050984,2015-05-23,5,Highly recommend,17376,1187
REV-0050988,2015-06-11,4,Works well,71153,516
REV-0050990,2015-05-19,4,Happy with purchase,74052,499
REV-0050992,2015-05-17,5,Excellent product!,69303,2354
REV-0050993,2015-05-25,4,Works well,25668,2355
REV-0050995,2015-06-14,4,Good overall,26063,2359
REV-0050996,2015-06-03,3,Mixed feelings,28263,2071
REV-0050997,2015-05-19,5,Highly recommend,26807,1989
REV-0050998,2015-06-15,4,Solid choice,35247,1943
REV-0050999,2015-06-14,1,Would not recommend,31755,946
REV-0051001,2015-05-21,4,Good overall,115149,1231
REV-0051002,2015-05-31,4,Happy with purchase,103015,422
REV-0051004,2015-05-25,1,Not as described,103765,467
REV-0051006,2015-06-09,4,Happy with purchase,156514,2236
REV-0051007,2015-05-18,4,Happy with purchase,118812,2055
REV-0051008,2015-06-08,5,Highly recommend,46853,2253
REV-0051009,2015-05-24,5,Very satisfied,109572,914
REV-0051010,2015-06-12,5,Excellent product!,109570,418
REV-0051011,2015-06-16,5,Highly recommend,100274,2045
REV-0051012,2015-05-15,5,Very satisfied,79366,2334
REV-0051013,2015-06-13,4,Solid choice,124535,604
REV-0051014,2015-06-13,4,Works well,122610,965
REV-0051015,2015-05-29,5,Excellent product!,125654,1124
REV-0051017,2015-06-09,4,Works well,130159,595
REV-0051018,2015-06-07,3,"Decent, nothing special",126900,657
REV-0051019,2015-06-06,5,Very satisfied,107187,993
REV-0051020,2015-06-08,5,Very satisfied,155686,467
REV-0051021,2015-06-02,1,Very disappointed,155888,2275
REV-0051022,2015-06-12,4,Solid choice,155999,605
REV-0051023,2015-05-18,4,Happy with purchase,153879,2269
REV-0051024,2015-05-31,3,Average product,154807,792
REV-0051025,2015-05-22,4,Works well,151844,791
REV-0051026,2015-05-31,2,Below expectations,151842,792
REV-0051027,2015-06-05,4,Solid choice,142360,2376
REV-0051029,2015-06-03,4,Works well,141043,2045
REV-0051030,2015-05-20,4,Solid choice,138164,791
REV-0051031,2015-05-24,4,Works well,138633,2045
REV-0051033,2015-05-30,5,Highly recommend,139245,2354
REV-0051034,2015-05-23,2,Below expectations,133239,1165
REV-0051036,2015-06-14,1,Poor quality,134033,2402
REV-0051037,2015-06-05,5,Excellent product!,134896,2213
REV-0051039,2015-06-08,4,Works well,135279,2331
REV-0051040,2015-05-26,5,Very satisfied,136109,1964
REV-0051042,2015-06-01,2,Below expectations,149273,2090
REV-0051044,2015-05-19,5,Very satisfied,56461,2054
REV-0051045,2015-06-08,5,Great quality,56962,163
REV-0051046,2015-05-30,4,Works well,40968,1085
REV-0051047,2015-05-19,4,Good overall,12202,2331
REV-0051048,2015-06-10,5,Very satisfied,16799,2400
REV-0051049,2015-06-09,5,Great quality,9906,2070
REV-0051050,2015-06-11,5,Very satisfied,2157,1186
REV-0051051,2015-05-19,5,Great quality,3317,1065
REV-0051052,2015-06-01,1,Poor quality,5994,2255
REV-0051053,2015-05-25,3,"Decent, nothing special",6640,1982
REV-0051055,2015-06-01,5,Very satisfied,3962,1819
REV-0051056,2015-05-28,5,Very satisfied,7961,2275
REV-0051057,2015-05-28,1,Poor quality,64490,2054
REV-0051059,2015-06-11,5,Great quality,68175,396
REV-0051060,2015-05-23,5,Highly recommend,49754,993
REV-0051061,2015-06-15,2,Some issues,49957,2054
REV-0051062,2015-05-20,5,Great quality,50843,396
REV-0051063,2015-05-31,4,Good overall,50912,2255
REV-0051064,2015-06-05,4,Solid choice,60650,2295
REV-0051067,2015-06-07,4,Happy with purchase,62916,609
REV-0051069,2015-06-07,4,Happy with purchase,23188,1937
REV-0051070,2015-05-23,1,Poor quality,22264,432
REV-0051072,2015-06-18,4,Solid choice,19376,977
REV-0051074,2015-05-25,4,Good overall,53043,910
REV-0051076,2015-06-01,4,Works well,74656,467
REV-0051077,2015-05-24,3,Average product,24057,2334
REV-0051080,2015-05-20,3,"Decent, nothing special",34696,605
REV-0051081,2015-06-07,3,Average product,34184,1905
REV-0051082,2015-06-13,5,Highly recommend,29974,604
REV-0051083,2015-05-29,4,Solid choice,30110,1286
REV-0051084,2015-05-14,4,Happy with purchase,32663,93
REV-0051085,2015-05-27,3,Mixed feelings,32681,647
REV-0051086,2015-06-12,5,Excellent product!,32852,2334
REV-0051089,2015-06-15,5,Great quality,116306,1000
REV-0051090,2015-06-14,5,Excellent product!,116343,568
REV-0051092,2015-05-23,5,Highly recommend,103526,2334
REV-0051094,2015-06-01,5,Excellent product!,117622,2213
REV-0051095,2015-05-22,3,Mixed feelings,118773,490
REV-0051096,2015-06-03,5,Highly recommend,47016,780
REV-0051097,2015-05-27,4,Good overall,109839,2056
REV-0051098,2015-06-14,3,Mixed feelings,96030,1916
REV-0051099,2015-06-08,5,Very satisfied,82563,1889
REV-0051102,2015-06-08,4,Good overall,79135,990
REV-0051104,2015-06-09,5,Excellent product!,93314,981
REV-0051105,2015-06-14,5,Highly recommend,78663,759
REV-0051106,2015-05-30,5,Excellent product!,125075,681
REV-0051107,2015-06-03,4,Works well,125119,475
REV-0051108,2015-05-19,4,Solid choice,130420,1182
REV-0051111,2015-06-08,4,Good overall,107189,2359
REV-0051113,2015-05-23,5,Very satisfied,108923,792
REV-0051114,2015-06-07,4,Solid choice,109060,792
REV-0051116,2015-05-26,4,Works well,156128,2212
REV-0051117,2015-05-29,1,Very disappointed,145212,1892
REV-0051119,2015-06-07,4,Happy with purchase,152167,967
REV-0051120,2015-05-26,3,Mixed feelings,140280,1484
REV-0051121,2015-06-01,5,Excellent product!,138201,2327
REV-0051122,2015-06-13,4,Good overall,138228,976
REV-0051123,2015-06-05,4,Solid choice,137624,2387
REV-0051124,2015-06-07,5,Highly recommend,138633,2331
REV-0051127,2015-06-05,4,Solid choice,141435,1187
REV-0051128,2015-05-28,4,Happy with purchase,133631,523
REV-0051129,2015-05-19,4,Happy with purchase,134219,2334
REV-0051131,2015-05-22,5,Very satisfied,147410,2262
REV-0051132,2015-06-10,5,Great quality,148591,396
REV-0051134,2015-05-23,2,Below expectations,59481,2352
REV-0051136,2015-05-25,5,Very satisfied,57048,641
REV-0051137,2015-06-01,2,Some issues,41248,2138
REV-0051138,2015-06-14,4,Works well,42030,636
REV-0051141,2015-05-28,2,Some issues,6883,910
REV-0051142,2015-06-18,5,Great quality,3992,321
REV-0051143,2015-05-21,5,Highly recommend,43535,641
REV-0051144,2015-06-12,4,Solid choice,44250,604
REV-0051145,2015-06-08,2,Would not reorder,44250,657
REV-0051148,2015-06-09,3,Average product,66453,989
REV-0051149,2015-06-09,5,Highly recommend,61375,1215
REV-0051150,2015-06-05,5,Excellent product!,54880,2239
REV-0051151,2015-05-28,5,Excellent product!,23580,1878
REV-0051153,2015-06-09,5,Excellent product!,17650,1143
REV-0051154,2015-06-08,5,Highly recommend,19827,1217
REV-0051155,2015-05-24,5,Excellent product!,74248,1215
REV-0051157,2015-05-17,5,Very satisfied,74337,1174
REV-0051159,2015-06-10,3,Average product,28495,1503
REV-0051160,2015-06-17,3,Mixed feelings,24644,2387
REV-0051161,2015-06-10,3,Mixed feelings,34774,689
REV-0051162,2015-05-26,5,Very satisfied,35066,1153
REV-0051163,2015-05-24,4,Happy with purchase,35922,2269
REV-0051165,2015-05-27,4,Works well,30471,475
REV-0051167,2015-06-09,4,Solid choice,32502,910
REV-0051168,2015-05-30,5,Excellent product!,32818,993
REV-0051169,2015-05-22,5,Highly recommend,33484,733
REV-0051170,2015-06-23,5,Very satisfied,116375,2332
REV-0051171,2015-05-27,5,Highly recommend,103000,648
REV-0051172,2015-06-08,2,Below expectations,104274,946
REV-0051173,2015-05-21,2,Some issues,91952,2212
REV-0051176,2015-05-30,5,Very satisfied,156584,736
REV-0051177,2015-05-27,5,Excellent product!,118587,967
REV-0051181,2015-05-30,1,Poor quality,94866,976
REV-0051182,2015-06-01,4,Works well,92502,2331
REV-0051183,2015-05-26,4,Solid choice,125162,657
REV-0051184,2015-06-14,2,Would not reorder,125371,2331
REV-0051185,2015-06-06,2,Some issues,132182,2254
REV-0051186,2015-06-14,3,Mixed feelings,132181,2255
REV-0051188,2015-05-23,4,Good overall,156136,2254
REV-0051189,2015-06-05,3,Mixed feelings,106605,735
REV-0051191,2015-06-08,4,Works well,140489,791
REV-0051192,2015-06-12,5,Excellent product!,141148,2359
REV-0051194,2015-06-06,5,Excellent product!,138541,1597
REV-0051195,2015-05-24,3,Mixed feelings,139029,792
REV-0051198,2015-06-04,3,Mixed feelings,139565,763
REV-0051199,2015-06-10,5,Great quality,132647,1061
REV-0051200,2015-05-30,5,Highly recommend,133047,1187
REV-0051201,2015-05-21,3,Average product,134336,445
REV-0051202,2015-06-08,2,Some issues,134395,1187
REV-0051203,2015-05-17,5,Great quality,134624,2352
REV-0051204,2015-05-27,4,Happy with purchase,134699,779
REV-0051205,2015-06-08,5,Very satisfied,134699,780
REV-0051206,2015-06-20,5,Great quality,134700,657
REV-0051208,2015-05-29,4,Works well,135656,792
REV-0051209,2015-05-21,3,"Decent, nothing special",136554,763
REV-0051210,2015-05-19,3,Mixed feelings,136933,761
REV-0051211,2015-06-14,1,Poor quality,147139,1975
REV-0051212,2015-06-12,4,Happy with purchase,153725,689
REV-0051213,2015-05-29,5,Very satisfied,58440,2045
REV-0051214,2015-05-30,1,Would not recommend,57910,1847
REV-0051215,2015-06-07,4,Happy with purchase,57918,1186
REV-0051217,2015-06-04,5,Excellent product!,43104,907
REV-0051219,2015-06-04,5,Excellent product!,12999,1187
REV-0051220,2015-06-12,5,Highly recommend,13637,604
REV-0051221,2015-06-10,3,Average product,15377,1191
REV-0051222,2015-06-13,5,Great quality,9207,2112
REV-0051223,2015-06-12,3,Average product,6764,779
REV-0051224,2015-06-22,5,Excellent product!,6866,2235
REV-0051225,2015-05-28,5,Great quality,64152,2280
REV-0051226,2015-06-09,2,Below expectations,43389,2380
REV-0051228,2015-05-27,4,Happy with purchase,44854,467
REV-0051230,2015-06-09,4,Works well,60380,635
REV-0051231,2015-06-15,3,Average product,53838,2359
REV-0051232,2015-05-27,4,Solid choice,53947,1829
REV-0051233,2015-06-06,4,Happy with purchase,54281,927
REV-0051234,2015-06-19,5,Great quality,54308,1066
REV-0051235,2015-06-04,4,Good overall,21120,2354
REV-0051236,2015-06-01,5,Excellent product!,17484,675
REV-0051237,2015-06-08,3,Mixed feelings,17687,2396
REV-0051238,2015-06-12,5,Great quality,20630,1231
REV-0051240,2015-05-29,3,Average product,74888,1924
REV-0051241,2015-06-12,4,Works well,99823,1964
REV-0051243,2015-05-19,3,Mixed feelings,72679,1989
REV-0051244,2015-05-26,4,Works well,70066,1964
REV-0051246,2015-05-24,3,"Decent, nothing special",26109,2275
REV-0051248,2015-06-01,3,"Decent, nothing special",27887,647
REV-0051249,2015-06-03,4,Good overall,28085,1066
REV-0051250,2015-06-02,5,Excellent product!,29265,778
REV-0051251,2015-06-14,3,Mixed feelings,29615,2359
REV-0051252,2015-06-11,4,Solid choice,29878,604
REV-0051253,2015-06-14,3,"Decent, nothing special",30503,777
REV-0051254,2015-06-16,4,Happy with purchase,32139,2332
REV-0051255,2015-05-30,1,Not as described,113909,2254
REV-0051256,2015-05-15,3,Mixed feelings,114148,600
REV-0051257,2015-05-20,5,Excellent product!,114261,2136
REV-0051258,2015-06-12,2,Would not reorder,91099,965
REV-0051259,2015-05-30,5,Highly recommend,118241,2254
REV-0051262,2015-06-06,2,Below expectations,85985,1124
REV-0051263,2015-05-25,5,Great quality,79937,2055
REV-0051265,2015-06-15,5,Great quality,124384,2376
REV-0051266,2015-06-08,3,Average product,127081,396
REV-0051267,2015-06-13,3,"Decent, nothing special",107061,2045
REV-0051268,2015-05-24,4,Happy with purchase,155112,759
REV-0051270,2015-06-08,4,Good overall,154098,1861
REV-0051271,2015-05-21,5,Highly recommend,139825,2054
REV-0051272,2015-06-11,4,Happy with purchase,140547,1454
REV-0051273,2015-05-30,2,Below expectations,140993,2284
REV-0051276,2015-05-26,3,Average product,138836,1085
REV-0051277,2015-05-23,4,Works well,132520,2400
REV-0051278,2015-05-25,5,Highly recommend,132859,2384
REV-0051280,2015-05-25,5,Highly recommend,133842,1187
REV-0051282,2015-06-09,4,Works well,135416,604
REV-0051283,2015-06-12,5,Very satisfied,146836,1000
REV-0051284,2015-05-27,4,Works well,149653,1119
REV-0051285,2015-06-02,1,Would not recommend,153749,760
REV-0051286,2015-06-07,5,Great quality,15227,1964
REV-0051287,2015-05-31,4,Works well,15227,1965
REV-0051290,2015-06-04,2,Would not reorder,13,2086
REV-0051291,2015-05-31,3,Average product,179,1095
REV-0051292,2015-06-21,5,Excellent product!,3411,1994
REV-0051295,2015-06-11,5,Great quality,43732,2064
REV-0051297,2015-06-09,4,Happy with purchase,67232,2332
REV-0051298,2015-05-29,5,Excellent product!,40184,1085
REV-0051299,2015-05-23,2,Would not reorder,40184,1086
REV-0051302,2015-06-03,5,Highly recommend,62279,2400
REV-0051303,2015-05-30,1,Poor quality,21682,2384
REV-0051305,2015-06-21,4,Happy with purchase,70634,1203
REV-0051306,2015-05-29,3,Average product,73028,2053
REV-0051307,2015-05-23,5,Great quality,73520,600
REV-0051308,2015-06-11,5,Highly recommend,70392,777
REV-0051309,2015-06-06,5,Very satisfied,70504,976
REV-0051310,2015-05-31,4,Works well,25720,792
REV-0051311,2015-05-29,5,Very satisfied,27868,467
REV-0051312,2015-06-06,4,Solid choice,28125,499
REV-0051313,2015-06-13,4,Works well,28180,1990
REV-0051314,2015-05-31,5,Excellent product!,28870,781
REV-0051316,2015-06-16,3,Mixed feelings,35628,927
REV-0051317,2015-06-12,4,Solid choice,36721,657
REV-0051318,2015-05-21,5,Highly recommend,29756,1114
REV-0051319,2015-06-09,5,Very satisfied,30249,2098
REV-0051320,2015-06-14,1,Would not recommend,30447,2184
REV-0051322,2015-06-05,3,Average product,105012,2343
REV-0051323,2015-06-15,4,Solid choice,91423,910
REV-0051324,2015-06-14,4,Works well,91666,779
REV-0051325,2015-06-18,5,Very satisfied,157443,2212
REV-0051326,2015-06-15,4,Good overall,118740,1000
REV-0051327,2015-05-23,5,Excellent product!,120622,422
REV-0051329,2015-05-26,3,"Decent, nothing special",82379,2379
REV-0051330,2015-05-28,5,Excellent product!,99875,2343
REV-0051331,2015-05-27,3,Mixed feelings,101890,985
REV-0051332,2015-05-31,4,Solid choice,79568,1217
REV-0051333,2015-05-24,5,Highly recommend,124214,977
REV-0051334,2015-06-23,1,Would not recommend,127677,2064
REV-0051335,2015-06-08,5,Very satisfied,131773,396
REV-0051336,2015-06-13,5,Excellent product!,131657,2396
REV-0051337,2015-05-23,3,"Decent, nothing special",131269,1230
REV-0051338,2015-06-20,5,Very satisfied,108931,2269
REV-0051339,2015-05-24,5,Great quality,155385,2204
REV-0051342,2015-05-27,4,Solid choice,151695,2237
REV-0051344,2015-05-23,4,Solid choice,151330,432
REV-0051345,2015-05-27,4,Works well,140203,2169
REV-0051346,2015-05-30,4,Solid choice,137946,702
REV-0051347,2015-06-14,5,Highly recommend,138273,2045
REV-0051349,2015-05-31,5,Great quality,141561,1989
REV-0051350,2015-06-01,5,Excellent product!,139180,2064
REV-0051352,2015-05-30,4,Solid choice,135084,735
REV-0051353,2015-06-15,4,Good overall,136341,2112
REV-0051355,2015-06-01,4,Works well,148563,819
REV-0051356,2015-06-02,5,Great quality,148563,2334
REV-0051357,2015-06-01,4,Good overall,153788,826
REV-0051359,2015-05-26,5,Highly recommend,13743,636
REV-0051360,2015-06-06,5,Highly recommend,5416,761
REV-0051361,2015-05-25,4,Happy with purchase,67204,689
REV-0051362,2015-05-29,4,Works well,61151,1812
REV-0051363,2015-06-08,2,Below expectations,54003,761
REV-0051364,2015-06-09,5,Excellent product!,47659,433
REV-0051365,2015-05-20,4,Works well,17624,977
REV-0051366,2015-06-01,3,Average product,17787,1517
REV-0051368,2015-05-19,4,Works well,73115,792
REV-0051370,2015-06-03,5,Very satisfied,105233,1884
REV-0051371,2015-06-20,5,Highly recommend,118815,299
REV-0051372,2015-06-03,5,Very satisfied,47346,605
REV-0051374,2015-05-28,5,Very satisfied,81312,475
REV-0051375,2015-06-18,5,Great quality,81891,977
REV-0051377,2015-06-15,4,Good overall,124625,443
REV-0051382,2015-06-06,5,Highly recommend,140888,185
REV-0051383,2015-05-28,5,Excellent product!,133902,792
REV-0051384,2015-06-10,4,Works well,137419,2138
REV-0051385,2015-06-18,5,Very satisfied,151072,1504
REV-0051386,2015-06-13,5,Very satisfied,57930,1812
REV-0051387,2015-06-14,4,Works well,131315,396
REV-0051388,2015-06-04,4,Solid choice,149571,396
REV-0051389,2015-05-28,5,Very satisfied,58798,475
REV-0051391,2015-06-16,3,Average product,41164,600
REV-0051392,2015-06-03,4,Works well,42025,907
REV-0051394,2015-06-14,5,Great quality,11094,2331
REV-0051396,2015-05-31,4,Good overall,13510,977
REV-0051397,2015-05-26,4,Good overall,14374,2396
REV-0051398,2015-06-12,4,Good overall,15351,1217
REV-0051399,2015-06-02,5,Highly recommend,16424,992
REV-0051400,2015-06-19,4,Happy with purchase,9739,2334
REV-0051401,2015-06-11,4,Happy with purchase,1914,690
REV-0051403,2015-06-14,4,Works well,6557,512
REV-0051404,2015-06-09,5,Very satisfied,5572,529
REV-0051407,2015-06-13,4,Happy with purchase,60048,761
REV-0051408,2015-05-27,5,Great quality,60133,2212
REV-0051409,2015-06-20,1,Very disappointed,60381,1859
REV-0051410,2015-06-11,5,Excellent product!,52379,2391
REV-0051414,2015-06-06,5,Great quality,17464,764
REV-0051416,2015-05-31,5,Highly recommend,18715,2334
REV-0051419,2015-06-01,4,Good overall,98102,1484
REV-0051420,2015-06-15,4,Happy with purchase,99621,2239
REV-0051422,2015-05-31,4,Happy with purchase,78048,990
REV-0051423,2015-06-05,3,Mixed feelings,27065,605
REV-0051425,2015-05-30,5,Highly recommend,24519,2332
REV-0051427,2015-06-20,5,Great quality,35317,2396
REV-0051428,2015-06-22,3,Mixed feelings,34147,2045
REV-0051429,2015-06-02,5,Very satisfied,78423,1995
